2,11
10,18
8,17
5,17
4,13
6,13
2,8
1,11
10,7
6,16
1,18
8,3
6,9
5,6
8,9
2,4
2,3
5,12
6,14
8,5
2,14
1,8
8,14
10,11
2,17
10,13
5,9
3,15
9,2
7,2
5,4
4,2
5,18
8,12
2,13
10,10
2,6
1,2
2,18
10,8
3,13
9,1
10,15
10,1
10,12
10,14
6,12
7,1
1,9
8,18
5,3
9,17
6,8
5,10
9,14
9,12
1,7
7,15
5,11
3,4
10,9
4,9
3,6
9,15
6,7
10,2
7,8
6,18
1,3
9,10
55,240
4,168
29,168
26,190
9,72
47,195
25,106
23,29
42,261
45,168
29,322
16,38
52,164
40,79
58,118
19,226
57,3
38,30
53,64
44,2
64,150
59,274
7,135
30,149
48,44
2,141
64,302
34,133
49,22
19,263
46,313
38,273
46,303
21,69
7,46
60,203
45,41
36,91
63,8
64,116
26,94
18,11
43,50
49,232
62,135
6,149
41,141
53,151
61,227
39,140
34,238
5,14
52,300
34,259
20,66
38,289
52,132
34,90
49,318
47,105
61,203
53,196
14,216
49,141
58,174
33,100
61,116
58,149
61,262
4,217
54,75
17,127
18,97
23,117
32,229
17,205
47,50
45,263
6,29
48,101
5,190
12,289
36,195
15,204
16,141
42,238
4,250
3,143
43,322
43,227
61,107
45,208
5,136
53,208
38,57
24,87
12,140
13,23
18,243
57,243
62,161
4,242
39,111
66,250
65,181
45,201
4,196
1,96
59,320
21,131
25,70
25,133
3,223
26,237
64,193
25,290
11,60
58,201
46,252
55,284
31,250
33,201
4,127
14,96
32,117
7,187
35,247
65,265
40,15
23,219
11,6
37,314
62,228
23,216
58,280
1,108
47,33
9,94
17,304
18,122
39,87
42,121
5,181
60,90
23,317
49,280
39,156
12,80
66,178
49,149
23,202
62,185
8,74
10,163
45,225
64,73
53,75
48,261
61,118
20,11
52,231
52,151
52,101
45,188
49,284
11,269
12,201
15,316
4,94
34,272
55,322
40,309
54,101
43,237
14,36
4,170
26,285
65,72
51,12
65,111
58,97
21,153
37,76
37,293
18,278
10,237
12,134
53,78
57,75
12,43
3,156
19,272
16,175
42,170
15,135
23,32
47,235
36,316
58,75
37,267
37,251
21,239
34,87
34,250
41,34
14,70
45,109
34,297
39,26
39,322
17,114
20,142
5,268
12,131
20,101
24,107
2,7
35,292
10,207
6,22
45,320
37,220
37,285
62,155
48,123
1,221
54,245
66,153
27,183
65,179
30,217
2,309
30,211
46,138
57,281
47,286
38,314
59,270
65,17
24,10
46,179
24,56
63,269
18,257
27,97
46,248
40,146
56,160
23,207
48,94
51,6
42,129
41,239
10,3
49,96
47,298
8,25
59,50
49,117
49,234
52,302
1,310
38,89
51,245
4,282
42,141
20,34
40,85
44,97
10,308
49,285
65,195
50,30
40,31
16,298
18,178
9,303
48,312
39,303
16,184
64,186
25,80
4,312
45,153
48,3
46,72
35,97
37,121
53,67
52,146
23,104
59,243
27,316
25,50
1,20
15,87
40,160
39,160
39,44
18,82
57,49
12,232
8,33
4,189
51,320
15,275
63,59
11,240
59,237
39,188
42,116
35,145
12,307
40,11
9,27
47,25
19,12
22,102
24,42
44,236
62,293
49,76
39,171
49,289
50,185
50,7
56,58
16,136
52,61
61,241
31,98
42,122
53,1
46,255
12,76
63,268
24,316
58,63
7,228
18,213
66,173
32,271
55,35
48,297
24,231
44,257
45,234
41,251
62,57
65,238
45,111
66,294
49,79
61,182
16,93
47,304
50,16
40,4
8,59
65,314
9,240
32,26
3,163
63,83
23,53
44,56
53,185
9,293
32,107
17,258
53,134
17,93
57,155
23,231
47,94
44,197
50,49
10,131
53,213
6,182
2,225
25,3
11,282
57,293
3,259
49,176
28,226
32,15
25,316
46,266
64,220
14,127
17,282
47,151
37,7
66,215
66,288
50,242
57,294
11,63
58,310
64,114
61,249
54,5
55,60
23,75
10,279
37,241
14,305
23,258
29,39
9,150
44,35
25,136
46,301
14,238
42,201
21,67
57,9
47,206
37,80
51,92
13,56
43,13
56,282
41,294
11,275
20,292
29,5
5,274
52,314
46,40
2,34
10,240
36,284
9,296
6,107
30,239
4,122
6,228
65,211
28,98
48,45
16,214
26,205
40,32
49,302
60,159
66,59
28,293
31,105
52,320
62,302
49,224
5,51
58,224
62,240
44,165
18,71
55,137
7,155
60,104
55,82
60,114
14,311
48,321
30,192
26,65
35,264
38,274
49,18
40,65
33,129
36,274
38,92
17,253
24,47
66,149
10,39
7,152
4,73
38,301
43,277
56,91
60,130
5,101
65,77
20,253
28,171
62,310
32,270
6,93
25,206
32,66
5,227
18,288
58,115
46,77
53,120
33,190
30,74
1,203
16,56
54,122
26,103
22,287
39,302
66,47
5,156
7,298
29,240
57,216
16,62
15,26
2,299
55,28
18,58
57,220
53,32
52,113
37,152
37,302
59,259
24,264
48,313
26,138
37,87
17,234
35,46
65,175
45,242
6,86
1,70
26,254
3,130
24,52
21,57
17,157
12,4
15,218
20,261
3,191
54,13
60,297
4,236
20,198
63,64
13,125
29,210
48,132
47,140
10,62
4,134
41,64
60,83
5,302
61,132
47,199
43,260
2,164
14,121
47,144
65,45
28,253
31,133
27,31
31,193
40,250
59,20
